timestamp,id,nombre,zona,tipo,lat,lon,Cs137_Bq_m3,K40_Bq_L,Sr90_Bq_L,EDR_uSv_h,pH,Conductividad_uS,Turbidez_NTU,As_mg_kg,Hg_mg_kg,Pb_mg_kg,Cd_mg_kg,Zn_mg_kg,Cu_mg_kg,Bateria_pct,Voltaje_V,Estado_Bateria,Indice_Salud,Estado
2026-05-13 14:37,KAT-08,Zona Sedimentación,Río Katari,monitoreo,-16.495,-68.64,1.979,103.3,0.1911,0.071,7.73,2572.4,9.08,7.1,1.35,28.86,6.66,13.31,43.93,72.6,3.95,🟢 OK,61.5,PRECAUCIÓN
2026-05-13 13:25,KAT-09,Toma Riego Sur,Río Katari,riego,-16.49,-68.65,1.081,78.86,0.0467,0.111,6.39,1167.1,46.09,20.29,5.41,35.29,9.59,22.47,20.25,46.2,3.72,🟢 OK,42.7,PRECAUCIÓN
2026-05-13 12:13,KAT-10,Tramo Bajo Katari,Río Katari,monitoreo,-16.48,-68.68,0.369,75.21,0.1488,0.157,7.99,1650.1,43.81,6.26,2.11,12.47,1.37,99.41,29.37,58.9,3.83,🟢 OK,66.0,PRECAUCIÓN
2026-05-13 11:01,KAT-11,Toma Riego Final,Río Katari,riego,-16.47,-68.72,1.142,94.66,0.0603,0.228,6.3,1260.8,68.05,28.22,2.81,46.01,1.12,35.52,18.9,61.5,3.85,🟢 OK,41.6,PRECAUCIÓN
2026-05-13 09:49,KAT-12,Descarga Pre-Cohana,Río Katari,descarga,-16.46,-68.75,4.67,87.03,0.2665,0.218,8.57,1872.4,51.38,64.87,1.86,56.65,5.11,109.29,30.58,42.2,3.68,🟢 OK,19.6,CRÍTICO
2026-05-13 08:37,COH-01,Cohana — Entrada,Bahía Cohana,bahia,-16.32,-68.78,4.226,115.21,0.2831,0.236,6.18,3184.0,24.41,42.44,3.67,41.82,15.07,32.67,48.85,24.7,3.52,🟡 BAJO,19.3,CRÍTICO
2026-05-13 07:25,COH-02,Cohana — Centro,Bahía Cohana,bahia,-16.35,-68.82,0.826,82.94,0.3085,0.152,8.73,3725.7,125.0,30.27,5.69,39.41,6.69,64.22,43.71,37.9,3.64,🟡 BAJO,31.3,CRÍTICO
2026-05-13 06:13,COH-03,Cohana — Sur,Bahía Cohana,bahia,-16.38,-68.85,0.965,98.59,0.1874,0.078,7.77,1969.5,95.56,30.23,6.53,44.81,4.41,112.01,42.05,54.7,3.79,🟢 OK,34.9,CRÍTICO
2026-05-13 05:01,MIN-01,Zona Minera El Alto,Zona Minera,mina,-16.6,-68.35,5.003,105.51,0.1674,0.414,6.41,2331.7,76.51,53.65,3.74,9.58,10.43,71.98,70.11,5.0,3.34,🔴 CRÍTICO,22.0,CRÍTICO
2026-05-13 03:49,MIN-02,Vertedero Viacha,Zona Minera,mina,-16.67,-68.29,4.03,122.07,0.0714,0.387,7.46,1856.0,109.04,44.72,6.1,89.69,4.63,22.26,80.78,32.1,3.59,🟡 BAJO,20.2,CRÍTICO
2026-05-13 02:37,KAT-01,Nacimiento Katari,Río Katari,origen,-16.65,-68.45,3.006,104.85,0.1773,0.199,7.33,2219.8,77.15,12.84,1.77,13.44,2.8,37.96,27.52,65.0,3.88,🟢 OK,45.7,PRECAUCIÓN
2026-05-13 01:25,KAT-02,El Alto — Zona Ind.,Río Katari,descarga,-16.58,-68.38,2.103,105.77,0.0401,0.144,6.27,1748.1,64.47,24.01,3.41,57.45,0.78,98.51,45.21,80.9,4.03,🟢 OK,35.8,CRÍTICO
2026-05-13 00:13,KAT-03,Viacha — Minería,Río Katari,descarga,-16.65,-68.3,4.399,76.01,0.0607,0.314,8.75,2422.4,69.6,47.28,7.16,69.11,10.33,50.6,57.61,15.2,3.44,🔴 CRÍTICO,15.3,CRÍTICO
2026-05-12 23:01,KAT-04,Toma Riego Norte,Río Katari,riego,-16.52,-68.38,0.869,119.87,0.0643,0.18,6.68,1192.1,72.91,33.6,1.62,38.61,7.76,38.54,21.45,26.8,3.54,🟡 BAJO,50.9,PRECAUCIÓN
2026-05-12 21:49,KAT-05,Confluencia Pallina,Río Katari,confluencia,-16.54,-68.52,3.284,107.28,0.2026,0.232,6.94,2273.6,65.56,45.81,2.4,10.38,6.91,77.92,28.35,24.6,3.52,🟡 BAJO,30.7,CRÍTICO
2026-05-12 20:37,KAT-06,Toma Riego Central,Río Katari,riego,-16.51,-68.55,1.754,90.61,0.0992,0.154,8.0,2212.0,23.54,16.55,1.42,39.75,9.2,43.99,35.75,81.2,4.03,🟢 OK,56.2,PRECAUCIÓN
2026-05-12 19:25,KAT-07,Descarga Media,Río Katari,descarga,-16.5,-68.62,4.006,84.14,0.2899,0.247,7.17,2141.9,14.23,13.76,2.34,26.27,11.53,128.43,23.67,76.0,3.98,🟢 OK,47.9,PRECAUCIÓN
2026-05-12 18:13,KAT-08,Zona Sedimentación,Río Katari,monitoreo,-16.495,-68.64,2.897,113.23,0.0419,0.135,8.14,2547.6,59.0,26.27,3.67,27.48,1.58,38.49,37.9,74.2,3.97,🟢 OK,38.6,CRÍTICO
2026-05-12 17:01,KAT-09,Toma Riego Sur,Río Katari,riego,-16.49,-68.65,0.565,122.62,0.0791,0.3,8.05,2223.1,69.19,18.39,4.75,10.43,7.23,79.12,32.66,20.4,3.48,🟡 BAJO,55.7,PRECAUCIÓN
2026-05-12 15:49,KAT-10,Tramo Bajo Katari,Río Katari,monitoreo,-16.48,-68.68,2.949,83.44,0.0229,0.149,8.22,1758.8,72.12,12.32,4.64,29.2,2.25,77.08,25.67,48.4,3.74,🟢 OK,43.0,PRECAUCIÓN
2026-05-12 14:37,KAT-11,Toma Riego Final,Río Katari,riego,-16.47,-68.72,1.613,116.44,0.1812,0.226,8.2,1137.1,71.31,34.53,2.25,44.07,7.43,19.64,21.33,70.3,3.93,🟢 OK,36.8,CRÍTICO
2026-05-12 13:25,KAT-12,Descarga Pre-Cohana,Río Katari,descarga,-16.46,-68.75,0.382,123.07,0.2108,0.419,7.96,1980.4,34.78,24.89,6.06,31.07,2.47,14.02,37.88,75.9,3.98,🟢 OK,46.4,PRECAUCIÓN
2026-05-12 12:13,COH-01,Cohana — Entrada,Bahía Cohana,bahia,-16.32,-68.78,1.974,92.86,0.1233,0.272,7.61,2550.5,111.81,39.86,1.68,73.08,4.25,23.9,48.08,41.6,3.67,🟢 OK,34.1,CRÍTICO
2026-05-12 11:01,COH-02,Cohana — Centro,Bahía Cohana,bahia,-16.35,-68.82,2.198,96.11,0.2582,0.237,6.61,3507.0,84.51,36.73,2.57,57.52,8.06,58.98,43.85,73.6,3.96,🟢 OK,29.7,CRÍTICO
2026-05-12 09:49,COH-03,Cohana — Sur,Bahía Cohana,bahia,-16.38,-68.85,2.295,121.03,0.1236,0.156,6.17,1954.7,57.33,7.89,7.55,63.71,11.39,37.29,13.88,5.0,3.34,🔴 CRÍTICO,31.6,CRÍTICO
2026-05-12 08:37,MIN-01,Zona Minera El Alto,Zona Minera,mina,-16.6,-68.35,4.932,121.44,0.1497,0.292,6.37,3034.7,65.44,62.69,8.08,18.95,1.53,205.93,27.95,5.0,3.34,🔴 CRÍTICO,16.1,CRÍTICO
2026-05-12 07:25,MIN-02,Vertedero Viacha,Zona Minera,mina,-16.67,-68.29,1.47,76.95,0.1379,0.455,8.49,2555.5,80.46,53.25,9.52,86.94,1.03,165.05,47.1,67.1,3.9,🟢 OK,26.0,CRÍTICO
2026-05-12 06:13,KAT-01,Nacimiento Katari,Río Katari,origen,-16.65,-68.45,1.686,124.34,0.1659,0.277,6.77,1864.5,83.38,9.34,3.98,20.05,0.49,47.13,14.06,84.6,4.06,🟢 OK,48.3,PRECAUCIÓN
2026-05-12 05:01,KAT-02,El Alto — Zona Ind.,Río Katari,descarga,-16.58,-68.38,1.698,116.38,0.017,0.089,6.95,1911.2,33.1,18.35,4.51,24.66,6.23,62.46,57.38,90.0,4.11,🟢 OK,52.8,PRECAUCIÓN
2026-05-12 03:49,KAT-03,Viacha — Minería,Río Katari,descarga,-16.65,-68.3,2.404,91.51,0.0473,0.176,8.96,1485.7,40.17,26.19,1.75,55.64,2.24,96.6,13.16,17.0,3.45,🔴 CRÍTICO,37.3,CRÍTICO
2026-05-12 02:37,KAT-04,Toma Riego Norte,Río Katari,riego,-16.52,-68.38,3.067,84.51,0.1795,0.112,7.69,1090.8,80.49,41.36,1.27,42.93,0.55,57.36,36.52,88.5,4.1,🟢 OK,27.6,CRÍTICO
2026-05-12 01:25,KAT-05,Confluencia Pallina,Río Katari,confluencia,-16.54,-68.52,3.066,115.98,0.1932,0.147,6.62,1437.4,28.01,21.77,3.16,11.69,7.1,24.84,17.23,49.8,3.75,🟢 OK,41.3,PRECAUCIÓN
2026-05-12 00:13,KAT-06,Toma Riego Central,Río Katari,riego,-16.51,-68.55,2.7,111.97,0.1437,0.147,6.48,1879.0,12.14,22.62,0.62,16.83,9.65,99.12,19.0,8.7,3.38,🔴 CRÍTICO,48.9,PRECAUCIÓN
2026-05-11 23:01,KAT-07,Descarga Media,Río Katari,descarga,-16.5,-68.62,0.98,94.61,0.2875,0.434,6.44,3139.8,19.33,29.79,6.06,27.88,9.08,38.0,14.47,82.7,4.04,🟢 OK,39.3,CRÍTICO
2026-05-11 21:49,KAT-08,Zona Sedimentación,Río Katari,monitoreo,-16.495,-68.64,3.093,119.37,0.1396,0.13,8.51,1076.0,31.61,31.95,2.21,11.18,6.18,85.96,20.25,12.2,3.41,🔴 CRÍTICO,34.7,CRÍTICO
2026-05-11 20:37,KAT-09,Toma Riego Sur,Río Katari,riego,-16.49,-68.65,0.757,86.87,0.0732,0.143,7.99,1969.6,60.07,39.86,1.45,25.61,8.16,26.02,8.81,74.1,3.97,🟢 OK,51.2,PRECAUCIÓN
2026-05-11 19:25,KAT-10,Tramo Bajo Katari,Río Katari,monitoreo,-16.48,-68.68,1.231,109.19,0.0172,0.21,8.14,1491.1,9.64,15.36,2.37,8.13,1.84,37.16,7.97,74.4,3.97,🟢 OK,72.3,NORMAL
2026-05-11 18:13,KAT-11,Toma Riego Final,Río Katari,riego,-16.47,-68.72,0.14,99.19,0.0371,0.306,6.95,2515.8,17.98,13.89,4.16,29.1,8.96,61.35,26.65,11.6,3.4,🔴 CRÍTICO,67.5,PRECAUCIÓN
2026-05-11 17:01,KAT-12,Descarga Pre-Cohana,Río Katari,descarga,-16.46,-68.75,0.922,120.82,0.1104,0.423,7.15,3131.1,44.71,50.74,4.8,61.8,1.26,46.61,33.22,12.3,3.41,🔴 CRÍTICO,32.2,CRÍTICO
2026-05-11 15:49,COH-01,Cohana — Entrada,Bahía Cohana,bahia,-16.32,-68.78,3.795,120.96,0.1477,0.266,7.06,3863.1,60.42,30.03,7.51,45.15,11.67,128.57,27.84,27.9,3.55,🟡 BAJO,21.5,CRÍTICO
2026-05-11 14:37,COH-02,Cohana — Centro,Bahía Cohana,bahia,-16.35,-68.82,4.304,93.16,0.2609,0.394,8.92,3010.5,95.48,61.11,3.62,10.21,6.45,109.0,34.67,52.7,3.77,🟢 OK,20.7,CRÍTICO
2026-05-11 13:25,COH-03,Cohana — Sur,Bahía Cohana,bahia,-16.38,-68.85,1.915,106.74,0.075,0.186,8.32,2815.2,31.98,55.04,4.28,21.33,14.65,114.87,66.6,23.3,3.51,🟡 BAJO,38.0,CRÍTICO
2026-05-11 12:13,MIN-01,Zona Minera El Alto,Zona Minera,mina,-16.6,-68.35,3.319,119.9,0.1787,0.157,8.19,2306.1,80.86,27.8,0.85,12.53,19.72,63.8,64.12,56.3,3.81,🟢 OK,41.4,PRECAUCIÓN
2026-05-11 11:01,MIN-02,Vertedero Viacha,Zona Minera,mina,-16.67,-68.29,3.808,82.66,0.2408,0.617,7.86,3647.5,131.74,58.68,4.28,67.36,2.16,187.61,18.43,10.9,3.4,🔴 CRÍTICO,17.2,CRÍTICO
2026-05-11 09:49,KAT-01,Nacimiento Katari,Río Katari,origen,-16.65,-68.45,2.763,104.87,0.0923,0.28,7.47,2395.6,32.03,8.95,4.34,42.64,2.18,49.67,11.15,75.1,3.98,🟢 OK,42.4,PRECAUCIÓN
2026-05-11 08:37,KAT-02,El Alto — Zona Ind.,Río Katari,descarga,-16.58,-68.38,2.596,106.77,0.0729,0.275,6.66,1441.6,42.86,57.8,5.29,33.73,13.48,107.76,60.57,57.8,3.82,🟢 OK,26.6,CRÍTICO
2026-05-11 07:25,KAT-03,Viacha — Minería,Río Katari,descarga,-16.65,-68.3,1.342,77.64,0.2242,0.276,6.38,2056.1,66.05,42.66,1.76,30.22,8.93,140.91,48.66,89.4,4.1,🟢 OK,34.7,CRÍTICO
2026-05-11 06:13,KAT-04,Toma Riego Norte,Río Katari,riego,-16.52,-68.38,2.59,104.59,0.0512,0.177,8.07,2007.3,52.69,27.45,2.11,27.87,2.33,85.09,12.0,16.2,3.45,🔴 CRÍTICO,44.0,PRECAUCIÓN
2026-05-11 05:01,KAT-05,Confluencia Pallina,Río Katari,confluencia,-16.54,-68.52,1.533,107.92,0.1013,0.297,6.86,1897.7,32.58,44.0,2.95,19.25,7.54,12.47,24.14,35.6,3.62,🟡 BAJO,43.1,PRECAUCIÓN
2026-05-11 03:49,KAT-06,Toma Riego Central,Río Katari,riego,-16.51,-68.55,3.103,75.6,0.1248,0.308,8.3,1774.8,11.98,27.01,3.52,15.15,5.09,49.55,7.35,14.0,3.43,🔴 CRÍTICO,42.3,PRECAUCIÓN
2026-05-11 02:37,KAT-07,Descarga Media,Río Katari,descarga,-16.5,-68.62,3.967,86.99,0.0725,0.281,7.57,3152.1,14.18,14.36,0.85,9.62,11.87,28.21,8.53,40.2,3.66,🟢 OK,60.5,PRECAUCIÓN
2026-05-11 01:25,KAT-08,Zona Sedimentación,Río Katari,monitoreo,-16.495,-68.64,2.855,88.12,0.098,0.199,6.12,1714.5,50.74,19.21,2.01,9.3,3.96,18.4,36.4,83.1,4.05,🟢 OK,41.0,PRECAUCIÓN
2026-05-11 00:13,KAT-09,Toma Riego Sur,Río Katari,riego,-16.49,-68.65,3.263,118.25,0.1346,0.168,8.17,1439.1,54.92,25.49,4.24,17.19,3.49,96.38,6.56,40.3,3.66,🟢 OK,32.4,CRÍTICO
2026-05-10 23:01,KAT-10,Tramo Bajo Katari,Río Katari,monitoreo,-16.48,-68.68,3.077,105.52,0.1235,0.196,6.77,1536.7,72.35,26.87,0.92,5.22,9.73,44.63,29.53,5.0,3.34,🔴 CRÍTICO,44.9,PRECAUCIÓN
2026-05-10 21:49,KAT-11,Toma Riego Final,Río Katari,riego,-16.47,-68.72,2.333,121.63,0.1294,0.155,6.39,1937.3,65.6,42.2,3.69,44.97,6.44,21.41,17.21,12.2,3.41,🔴 CRÍTICO,20.8,CRÍTICO
2026-05-10 20:37,KAT-12,Descarga Pre-Cohana,Río Katari,descarga,-16.46,-68.75,4.29,113.02,0.21,0.242,6.93,1776.9,90.75,20.63,4.94,8.84,5.0,74.59,14.58,76.7,3.99,🟢 OK,33.3,CRÍTICO
2026-05-10 19:25,COH-01,Cohana — Entrada,Bahía Cohana,bahia,-16.32,-68.78,1.196,81.52,0.0803,0.076,8.38,2512.3,74.66,10.04,4.0,61.87,13.46,25.79,40.22,68.6,3.92,🟢 OK,49.8,PRECAUCIÓN
2026-05-10 18:13,COH-02,Cohana — Centro,Bahía Cohana,bahia,-16.35,-68.82,2.066,116.48,0.0589,0.342,8.9,3333.6,119.07,30.77,7.72,25.35,5.44,112.84,54.51,68.0,3.91,🟢 OK,30.9,CRÍTICO
2026-05-10 17:01,COH-03,Cohana — Sur,Bahía Cohana,bahia,-16.38,-68.85,1.175,114.9,0.244,0.191,6.2,2415.8,41.28,69.8,5.49,55.19,14.78,66.97,56.82,23.9,3.52,🟡 BAJO,22.1,CRÍTICO
2026-05-10 15:49,MIN-01,Zona Minera El Alto,Zona Minera,mina,-16.6,-68.35,5.875,84.03,0.308,0.303,6.68,2513.4,129.6,61.59,5.32,75.81,5.25,29.05,33.59,25.3,3.53,🟡 BAJO,15.0,CRÍTICO
2026-05-10 14:37,MIN-02,Vertedero Viacha,Zona Minera,mina,-16.67,-68.29,1.329,92.74,0.1404,0.172,6.18,3233.3,149.78,60.72,7.54,46.74,14.39,95.63,50.79,5.0,3.34,🔴 CRÍTICO,21.5,CRÍTICO
2026-05-10 13:25,KAT-01,Nacimiento Katari,Río Katari,origen,-16.65,-68.45,2.361,108.07,0.0198,0.181,7.14,2604.8,38.38,43.47,4.03,30.69,8.13,90.68,23.39,55.4,3.8,🟢 OK,36.2,CRÍTICO
2026-05-10 12:13,KAT-02,El Alto — Zona Ind.,Río Katari,descarga,-16.58,-68.38,1.919,123.34,0.2159,0.089,6.26,3373.7,60.33,39.67,3.53,61.6,3.35,121.94,38.67,17.6,3.46,🔴 CRÍTICO,21.7,CRÍTICO
2026-05-10 11:01,KAT-03,Viacha — Minería,Río Katari,descarga,-16.65,-68.3,4.576,100.63,0.0999,0.136,7.46,3361.7,40.97,14.94,2.69,55.44,6.97,42.7,15.65,39.3,3.65,🟡 BAJO,38.9,CRÍTICO
2026-05-10 09:49,KAT-04,Toma Riego Norte,Río Katari,riego,-16.52,-68.38,3.165,92.15,0.2136,0.169,7.5,1261.0,75.43,35.06,5.38,6.76,1.35,77.08,16.04,24.7,3.52,🟡 BAJO,26.5,CRÍTICO
2026-05-10 08:37,KAT-05,Confluencia Pallina,Río Katari,confluencia,-16.54,-68.52,0.248,76.09,0.17,0.161,6.42,1745.8,52.96,6.39,4.37,4.97,7.78,93.42,22.38,52.5,3.77,🟢 OK,56.3,PRECAUCIÓN
2026-05-10 07:25,KAT-06,Toma Riego Central,Río Katari,riego,-16.51,-68.55,1.665,94.46,0.193,0.295,8.77,1524.2,53.69,45.66,2.99,24.88,3.11,99.61,10.2,54.3,3.79,🟢 OK,29.2,CRÍTICO
2026-05-10 06:13,KAT-07,Descarga Media,Río Katari,descarga,-16.5,-68.62,1.45,88.95,0.1325,0.094,9.1,1473.3,71.13,16.44,3.69,38.46,4.09,54.47,10.99,28.8,3.56,🟡 BAJO,37.5,CRÍTICO
2026-05-10 05:01,KAT-08,Zona Sedimentación,Río Katari,monitoreo,-16.495,-68.64,3.252,122.24,0.0803,0.264,7.77,2488.1,5.74,45.08,0.88,11.77,9.7,59.8,4.8,22.9,3.51,🟡 BAJO,48.4,PRECAUCIÓN
2026-05-10 03:49,KAT-09,Toma Riego Sur,Río Katari,riego,-16.49,-68.65,1.578,109.65,0.1616,0.189,9.09,1443.0,47.63,22.29,1.27,48.49,8.66,56.09,29.54,18.3,3.46,🔴 CRÍTICO,37.9,CRÍTICO
2026-05-10 02:37,KAT-10,Tramo Bajo Katari,Río Katari,monitoreo,-16.48,-68.68,1.882,109.75,0.1171,0.253,9.07,1987.1,34.46,12.41,2.36,20.11,4.59,82.88,24.54,64.5,3.88,🟢 OK,47.8,PRECAUCIÓN
2026-05-10 01:25,KAT-11,Toma Riego Final,Río Katari,riego,-16.47,-68.72,1.988,92.1,0.1772,0.115,6.74,1337.0,44.98,5.63,3.69,27.5,4.72,100.38,28.19,68.4,3.92,🟢 OK,47.4,PRECAUCIÓN
2026-05-10 00:13,KAT-12,Descarga Pre-Cohana,Río Katari,descarga,-16.46,-68.75,0.801,103.46,0.2647,0.098,7.81,3032.8,48.37,34.27,3.37,60.92,3.89,140.5,62.22,14.0,3.43,🔴 CRÍTICO,37.8,CRÍTICO
2026-05-09 23:01,COH-01,Cohana — Entrada,Bahía Cohana,bahia,-16.32,-68.78,1.872,119.78,0.3138,0.346,7.37,2248.9,70.02,25.1,6.2,10.24,1.34,68.26,28.57,17.8,3.46,🔴 CRÍTICO,38.2,CRÍTICO
2026-05-09 21:49,COH-02,Cohana — Centro,Bahía Cohana,bahia,-16.35,-68.82,2.566,91.04,0.0768,0.248,6.96,3896.8,56.44,44.2,8.06,23.06,10.5,114.99,44.56,5.0,3.34,🔴 CRÍTICO,28.2,CRÍTICO
2026-05-09 20:37,COH-03,Cohana — Sur,Bahía Cohana,bahia,-16.38,-68.85,3.47,78.2,0.2004,0.08,8.29,1971.6,107.29,61.04,4.11,21.44,2.57,148.63,10.88,5.0,3.34,🔴 CRÍTICO,23.4,CRÍTICO
2026-05-09 19:25,MIN-01,Zona Minera El Alto,Zona Minera,mina,-16.6,-68.35,2.494,106.01,0.1847,0.205,6.39,2411.2,48.1,45.04,7.94,28.57,7.92,91.88,90.42,66.1,3.89,🟢 OK,17.7,CRÍTICO
2026-05-09 18:13,MIN-02,Vertedero Viacha,Zona Minera,mina,-16.67,-68.29,5.425,87.08,0.0388,0.51,6.98,2347.0,90.18,82.6,9.36,41.37,14.12,77.13,13.52,42.6,3.68,🟢 OK,24.1,CRÍTICO
2026-05-09 17:01,KAT-01,Nacimiento Katari,Río Katari,origen,-16.65,-68.45,0.152,95.46,0.0792,0.264,8.15,2247.3,29.2,17.59,2.67,37.22,7.11,102.31,13.66,71.3,3.94,🟢 OK,63.2,PRECAUCIÓN
2026-05-09 15:49,KAT-02,El Alto — Zona Ind.,Río Katari,descarga,-16.58,-68.38,2.934,120.75,0.0615,0.242,8.33,2680.6,37.63,26.98,4.68,62.31,8.29,96.18,36.38,17.3,3.46,🔴 CRÍTICO,30.8,CRÍTICO
2026-05-09 14:37,KAT-03,Viacha — Minería,Río Katari,descarga,-16.65,-68.3,1.224,99.6,0.1054,0.161,6.56,2529.7,42.94,34.63,1.53,64.75,12.32,106.22,12.13,76.9,3.99,🟢 OK,43.8,PRECAUCIÓN
2026-05-09 13:25,KAT-04,Toma Riego Norte,Río Katari,riego,-16.52,-68.38,2.738,113.39,0.0352,0.22,8.0,2361.7,50.72,24.5,3.08,6.05,6.59,16.7,22.47,33.9,3.61,🟡 BAJO,47.0,PRECAUCIÓN
2026-05-09 12:13,KAT-05,Confluencia Pallina,Río Katari,confluencia,-16.54,-68.52,1.887,81.67,0.1531,0.084,8.46,1234.4,13.46,42.09,3.08,25.53,1.45,70.38,40.66,77.4,4.0,🟢 OK,40.1,PRECAUCIÓN
2026-05-09 11:01,KAT-06,Toma Riego Central,Río Katari,riego,-16.51,-68.55,2.148,78.76,0.0349,0.115,6.15,1392.6,15.93,21.42,5.17,31.97,8.49,76.13,8.93,67.6,3.91,🟢 OK,41.9,PRECAUCIÓN
2026-05-09 09:49,KAT-07,Descarga Media,Río Katari,descarga,-16.5,-68.62,1.416,106.96,0.1142,0.415,9.09,1963.9,38.12,8.8,5.5,52.0,11.9,141.52,63.25,8.5,3.38,🔴 CRÍTICO,38.0,CRÍTICO
2026-05-09 08:37,KAT-08,Zona Sedimentación,Río Katari,monitoreo,-16.495,-68.64,2.783,107.32,0.1441,0.291,6.4,2052.3,82.62,23.69,0.62,20.8,8.4,75.29,23.49,5.7,3.35,🔴 CRÍTICO,39.3,CRÍTICO
2026-05-09 07:25,KAT-09,Toma Riego Sur,Río Katari,riego,-16.49,-68.65,1.503,98.45,0.2014,0.063,7.99,1483.6,46.62,46.1,2.23,26.0,3.85,73.5,32.01,59.8,3.84,🟢 OK,38.1,CRÍTICO
